State,Year,Month,Drug Name,Death Count
DC,2016,May,Heroin ,107
DC,2016,May,Prescription Opioids,43
DC,2016,November,Prescription Opioids,43
DC,2016,November,Heroin ,137
DC,2016,November,Prescription Opioids,55
DC,2016,November,Prescription Opioids,140
DC,2016,November,Opioids ,221
DC,2016,November,Methadone,20
DC,2016,November,Cocaine ,97
DC,2016,November,Prescription Opioids,171
DC,2016,October,Prescription Opioids,40
DC,2016,October,Prescription Opioids,145
DC,2016,October,Methadone,16
DC,2016,October,Heroin ,122
DC,2016,October,Prescription Opioids,49
DC,2016,October,Opioids ,195
DC,2016,October,Prescription Opioids,118
DC,2016,October,Cocaine ,83
DC,2016,September,Prescription Opioids,40
DC,2016,September,Prescription Opioids,104
DC,2016,September,Opioids ,187
DC,2016,September,Methadone,15
DC,2016,September,Prescription Opioids,48
DC,2016,September,Prescription Opioids,132
DC,2016,September,Heroin ,120
DC,2016,September,Cocaine ,80
DC,2017,April,Prescription Opioids,69
DC,2017,April,Prescription Opioids,47
DC,2017,April,Psychostimulants ,10
DC,2017,April,Prescription Opioids,205
DC,2017,April,Opioids ,300
DC,2017,April,Methadone,28
DC,2017,April,Heroin ,178
DC,2017,April,Prescription Opioids,242
DC,2017,April,Cocaine ,132
DC,2017,August,Heroin ,172
DC,2017,August,Prescription Opioids,223
DC,2017,August,Opioids ,303
DC,2017,August,Methadone,30
DC,2017,August,Prescription Opioids,41
DC,2017,August,Cocaine ,142
DC,2017,August,Prescription Opioids,65
DC,2017,August,Prescription Opioids,258
DC,2017,August,Psychostimulants ,12
DC,2017,December,Opioids ,271
DC,2017,December,Prescription Opioids,203
DC,2017,December,Prescription Opioids,58
DC,2017,December,Prescription Opioids,37
DC,2017,December,Psychostimulants ,14
DC,2017,December,Heroin ,144
DC,2017,December,Methadone,27
DC,2017,December,Prescription Opioids,236
DC,2017,December,Cocaine ,139
DC,2017,February,Prescription Opioids,45
DC,2017,February,Methadone,26
DC,2017,February,Prescription Opioids,64
DC,2017,February,Heroin ,167
DC,2017,February,Prescription Opioids,176
DC,2017,February,Opioids ,271
DC,2017,February,Prescription Opioids,214
DC,2017,February,Cocaine ,112
DC,2017,January,Methadone,25
DC,2017,January,Prescription Opioids,45
DC,2017,January,Prescription Opioids,159
DC,2017,January,Prescription Opioids,63
DC,2017,January,Heroin ,155
DC,2017,January,Opioids ,253
DC,2017,January,Cocaine ,108
DC,2017,January,Prescription Opioids,196
DC,2017,July,Heroin ,175
DC,2017,July,Opioids ,305
DC,2017,July,Prescription Opioids,41
DC,2017,July,Prescription Opioids,218
DC,2017,July,Cocaine ,144
DC,2017,July,Prescription Opioids,255
DC,2017,July,Prescription Opioids,65
DC,2017,July,Psychostimulants ,13
DC,2017,July,Methadone,30
DC,2017,June,Prescription Opioids,216
DC,2017,June,Heroin ,177
DC,2017,June,Psychostimulants ,13
DC,2017,June,Opioids ,305
DC,2017,June,Prescription Opioids,68
DC,2017,June,Prescription Opioids,254
DC,2017,June,Methadone,31
DC,2017,June,Cocaine ,143
DC,2017,June,Prescription Opioids,44
DC,2017,March,Prescription Opioids,46
DC,2017,March,Prescription Opioids,68
DC,2017,March,Prescription Opioids,192
DC,2017,March,Opioids ,286
DC,2017,March,Methadone,30
DC,2017,March,Cocaine ,123
DC,2017,March,Heroin ,176
DC,2017,March,Prescription Opioids,231
DC,2017,May,Prescription Opioids,70
DC,2017,May,Prescription Opioids,211
DC,2017,May,Psychostimulants ,12
DC,2017,May,Heroin ,178
DC,2017,May,Prescription Opioids,250
DC,2017,May,Opioids ,304
DC,2017,May,Methadone,31
DC,2017,May,Cocaine ,131
DC,2017,May,Prescription Opioids,46
DC,2017,November,Opioids ,268
DC,2017,November,Prescription Opioids,197
DC,2017,November,Methadone,27
DC,2017,November,Prescription Opioids,61
DC,2017,November,Prescription Opioids,40
DC,2017,November,Heroin ,144
DC,2017,November,Psychostimulants ,14
DC,2017,November,Prescription Opioids,231
DC,2017,November,Cocaine ,138
DC,2017,October,Methadone,29
DC,2017,October,Heroin ,160
DC,2017,October,Prescription Opioids,214
DC,2017,October,Cocaine ,149
DC,2017,October,Opioids ,290
DC,2017,October,Prescription Opioids,250
DC,2017,October,Prescription Opioids,43
DC,2017,October,Prescription Opioids,65
DC,2017,October,Psychostimulants ,14
DC,2017,September,Methadone,31
DC,2017,September,Heroin ,166
DC,2017,September,Prescription Opioids,220
DC,2017,September,Opioids ,298
DC,2017,September,Prescription Opioids,257
DC,2017,September,Prescription Opioids,43
DC,2017,September,Cocaine ,146
DC,2017,September,Prescription Opioids,67
DC,2017,September,Psychostimulants ,12
DC,2018,April,Prescription Opioids,179
DC,2018,April,Prescription Opioids,27
DC,2018,April,Psychostimulants ,12
DC,2018,April,Cocaine ,127
DC,2018,April,Methadone,18
DC,2018,April,Opioids ,221
DC,2018,April,Prescription Opioids,42
DC,2018,April,Heroin ,109
DC,2018,April,Prescription Opioids,199
DC,2018,August,Prescription Opioids,168
DC,2018,August,Prescription Opioids,40
DC,2018,August,Psychostimulants ,12
DC,2018,August,Methadone,16
DC,2018,August,Prescription Opioids,26
DC,2018,August,Cocaine ,125
DC,2018,August,Prescription Opioids,188
DC,2018,August,Opioids ,210
DC,2018,August,Heroin ,100
DC,2018,December,Prescription Opioids,38
DC,2018,December,Opioids ,213
DC,2018,December,Prescription Opioids,197
DC,2018,December,Methadone,11
DC,2018,December,Heroin ,93
DC,2018,December,Cocaine ,131
DC,2018,December,Prescription Opioids,28
DC,2018,December,Prescription Opioids,182
DC,2018,February,Methadone,21
DC,2018,February,Psychostimulants ,13
DC,2018,February,Prescription Opioids,196
DC,2018,February,Prescription Opioids,30
DC,2018,February,Cocaine ,139
DC,2018,February,Prescription Opioids,47
DC,2018,February,Prescription Opioids,218
DC,2018,February,Heroin ,131
DC,2018,February,Opioids ,244
DC,2018,January,Prescription Opioids,199
DC,2018,January,Prescription Opioids,50
DC,2018,January,Psychostimulants ,13
DC,2018,January,Prescription Opioids,224
DC,2018,January,Methadone,22
DC,2018,January,Prescription Opioids,33
DC,2018,January,Cocaine ,136
DC,2018,January,Heroin ,138
DC,2018,January,Opioids ,253
DC,2018,July,Prescription Opioids,169
DC,2018,July,Cocaine ,125
DC,2018,July,Prescription Opioids,30
DC,2018,July,Psychostimulants ,11
DC,2018,July,Prescription Opioids,42
DC,2018,July,Heroin ,98
DC,2018,July,Opioids ,209
DC,2018,July,Methadone,15
DC,2018,July,Prescription Opioids,189
DC,2018,June,Prescription Opioids,169
DC,2018,June,Prescription Opioids,29
DC,2018,June,Cocaine ,120
DC,2018,June,Heroin ,97
DC,2018,June,Prescription Opioids,41
DC,2018,June,Methadone,15
DC,2018,June,Psychostimulants ,10
DC,2018,June,Opioids ,208
DC,2018,June,Prescription Opioids,190
DC,2018,March,Prescription Opioids,179
DC,2018,March,Prescription Opioids,27
DC,2018,March,Cocaine ,127
DC,2018,March,Psychostimulants ,14
DC,2018,March,Prescription Opioids,42
DC,2018,March,Prescription Opioids,198
DC,2018,March,Heroin ,114
DC,2018,March,Methadone,18
DC,2018,March,Opioids ,221
DC,2018,May,Methadone,15
DC,2018,May,Cocaine ,130
DC,2018,May,Heroin ,101
DC,2018,May,Prescription Opioids,173
DC,2018,May,Psychostimulants ,11
DC,2018,May,Prescription Opioids,190
DC,2018,May,Prescription Opioids,25
DC,2018,May,Opioids ,210
DC,2018,May,Prescription Opioids,37
DC,2018,November,Opioids ,220
DC,2018,November,Methadone,14
DC,2018,November,Prescription Opioids,200
DC,2018,November,Prescription Opioids,39
DC,2018,November,Cocaine ,131
DC,2018,November,Heroin ,100
DC,2018,November,Prescription Opioids,26
DC,2018,November,Prescription Opioids,183
DC,2018,October,Prescription Opioids,39
DC,2018,October,Cocaine ,132
DC,2018,October,Opioids ,218
DC,2018,October,Prescription Opioids,197
DC,2018,October,Methadone,16
DC,2018,October,Psychostimulants ,10
DC,2018,October,Prescription Opioids,179
DC,2018,October,Prescription Opioids,24
DC,2018,October,Heroin ,103
DC,2018,September,Prescription Opioids,38
DC,2018,September,Opioids ,212
DC,2018,September,Cocaine ,135
DC,2018,September,Prescription Opioids,173
DC,2018,September,Prescription Opioids,23
DC,2018,September,Prescription Opioids,191
DC,2018,September,Methadone,16
DC,2018,September,Heroin ,100
DC,2018,September,Psychostimulants ,12
DC,2019,April,Heroin ,97
DC,2019,April,Prescription Opioids,182
DC,2019,April,Prescription Opioids,25
DC,2019,April,Methadone,12
DC,2019,April,Prescription Opioids,36
DC,2019,April,Prescription Opioids,197
DC,2019,April,Cocaine ,132
DC,2019,April,Opioids ,213
DC,2019,August,Cocaine ,125
DC,2019,August,Prescription Opioids,207
DC,2019,August,Psychostimulants ,10
DC,2019,August,Heroin ,100
DC,2019,August,Prescription Opioids,26
DC,2019,August,Prescription Opioids,38
DC,2019,August,Methadone,15
DC,2019,August,Opioids ,235
DC,2019,August,Prescription Opioids,220
DC,2019,December,Psychostimulants ,12
DC,2019,December,Prescription Opioids,268
DC,2019,December,Prescription Opioids,37
DC,2019,December,Heroin ,98
DC,2019,December,Methadone,17
DC,2019,December,Opioids ,281
DC,2019,December,Cocaine ,144
DC,2019,December,Prescription Opioids,255
DC,2019,December,Prescription Opioids,24
DC,2019,February,Prescription Opioids,37
DC,2019,February,Prescription Opioids,206
DC,2019,February,Methadone,10
DC,2019,February,Prescription Opioids,190
DC,2019,February,Cocaine ,133
DC,2019,February,Heroin ,98
DC,2019,February,Opioids ,223
DC,2019,February,Prescription Opioids,28
DC,2019,January,Cocaine ,135
DC,2019,January,Methadone,12
DC,2019,January,Opioids ,217
DC,2019,January,Prescription Opioids,27
DC,2019,January,Prescription Opioids,200
DC,2019,January,Heroin ,97
DC,2019,January,Prescription Opioids,38
DC,2019,January,Prescription Opioids,184
DC,2019,July,Methadone,17
DC,2019,July,Cocaine ,123
DC,2019,July,Opioids ,229
DC,2019,July,Prescription Opioids,201
DC,2019,July,Prescription Opioids,38
DC,2019,July,Heroin ,100
DC,2019,July,Prescription Opioids,24
DC,2019,July,Prescription Opioids,213
DC,2019,July,Psychostimulants ,10
DC,2019,June,Cocaine ,128
DC,2019,June,Psychostimulants ,10
DC,2019,June,Prescription Opioids,38
DC,2019,June,Methadone,15
DC,2019,June,Prescription Opioids,194
DC,2019,June,Prescription Opioids,25
DC,2019,June,Opioids ,224
DC,2019,June,Prescription Opioids,207
DC,2019,June,Heroin ,101
DC,2019,March,Methadone,11
DC,2019,March,Opioids ,227
DC,2019,March,Prescription Opioids,27
DC,2019,March,Prescription Opioids,192
DC,2019,March,Cocaine ,139
DC,2019,March,Prescription Opioids,209
DC,2019,March,Heroin ,98
DC,2019,March,Prescription Opioids,37
DC,2019,May,Cocaine ,129
DC,2019,May,Methadone,13
DC,2019,May,Prescription Opioids,187
DC,2019,May,Prescription Opioids,203
DC,2019,May,Prescription Opioids,26
DC,2019,May,Prescription Opioids,38
DC,2019,May,Opioids ,219
DC,2019,May,Heroin ,99
DC,2019,November,Prescription Opioids,35
DC,2019,November,Prescription Opioids,243
DC,2019,November,Prescription Opioids,254
DC,2019,November,Methadone,15
DC,2019,November,Opioids ,267
DC,2019,November,Cocaine ,139
DC,2019,November,Psychostimulants ,10
DC,2019,November,Prescription Opioids,23
DC,2019,November,Heroin ,100
DC,2019,October,Cocaine ,127
DC,2019,October,Heroin ,99
DC,2019,October,Prescription Opioids,244
DC,2019,October,Opioids ,258
DC,2019,October,Prescription Opioids,34
DC,2019,October,Prescription Opioids,24
DC,2019,October,Prescription Opioids,233
DC,2019,October,Methadone,13
DC,2019,September,Cocaine ,120
DC,2019,September,Prescription Opioids,221
DC,2019,September,Opioids ,247
DC,2019,September,Psychostimulants ,10
DC,2019,September,Methadone,13
DC,2019,September,Prescription Opioids,27
DC,2019,September,Prescription Opioids,37
DC,2019,September,Prescription Opioids,233
DC,2019,September,Heroin ,100
DC,2020,April,Psychostimulants ,15
DC,2020,April,Prescription Opioids,335
DC,2020,April,Heroin ,113
DC,2020,April,Methadone,22
DC,2020,April,Opioids ,348
DC,2020,April,Cocaine ,162
DC,2020,April,Prescription Opioids,50
DC,2020,April,Prescription Opioids,32
DC,2020,April,Prescription Opioids,323
DC,2020,February,Cocaine ,157
DC,2020,February,Psychostimulants ,13
DC,2020,February,Methadone,18
DC,2020,February,Prescription Opioids,44
DC,2020,February,Prescription Opioids,295
DC,2020,February,Prescription Opioids,281
DC,2020,February,Heroin ,100
DC,2020,February,Opioids ,308
DC,2020,February,Prescription Opioids,30
DC,2020,January,Prescription Opioids,43
DC,2020,January,Psychostimulants ,12
DC,2020,January,Opioids ,305
DC,2020,January,Cocaine ,152
DC,2020,January,Methadone,18
DC,2020,January,Prescription Opioids,292
DC,2020,January,Prescription Opioids,29
DC,2020,January,Heroin ,103
DC,2020,January,Prescription Opioids,278
DC,2020,March,Prescription Opioids,44
DC,2020,March,Psychostimulants ,14
DC,2020,March,Methadone,16
DC,2020,March,Prescription Opioids,295
DC,2020,March,Prescription Opioids,308
DC,2020,March,Opioids ,320
DC,2020,March,Cocaine ,153
DC,2020,March,Prescription Opioids,32
DC,2020,March,Heroin ,104
DE,2018,April,Prescription Opioids,228
DE,2018,April,Prescription Opioids,65
DE,2018,April,Cocaine ,126
DE,2018,April,Methadone,24
DE,2018,April,Opioids ,298
DE,2018,April,Prescription Opioids,87
DE,2018,April,Heroin ,143
DE,2018,April,Prescription Opioids,262
DE,2018,August,Prescription Opioids,267
DE,2018,August,Prescription Opioids,78
DE,2018,August,Psychostimulants ,12
DE,2018,August,Methadone,22
DE,2018,August,Prescription Opioids,60
DE,2018,August,Cocaine ,146
DE,2018,August,Prescription Opioids,293
DE,2018,August,Opioids ,333
DE,2018,August,Heroin ,142
DE,2018,December,Prescription Opioids,85
DE,2018,December,Psychostimulants ,13
DE,2018,December,Opioids ,361
DE,2018,December,Prescription Opioids,323
DE,2018,December,Methadone,24
DE,2018,December,Heroin ,147
DE,2018,December,Cocaine ,143
DE,2018,December,Prescription Opioids,65
DE,2018,December,Prescription Opioids,300
DE,2018,July,Prescription Opioids,248
DE,2018,July,Cocaine ,134
DE,2018,July,Prescription Opioids,57
DE,2018,July,Psychostimulants ,11
DE,2018,July,Prescription Opioids,76
DE,2018,July,Heroin ,144
DE,2018,July,Opioids ,314
DE,2018,July,Methadone,23
DE,2018,July,Prescription Opioids,276
DE,2018,June,Prescription Opioids,247
DE,2018,June,Prescription Opioids,62
DE,2018,June,Cocaine ,131
DE,2018,June,Heroin ,151
DE,2018,June,Prescription Opioids,80
DE,2018,June,Methadone,22
DE,2018,June,Opioids ,314
DE,2018,June,Prescription Opioids,277
DE,2018,March,Prescription Opioids,214
DE,2018,March,Prescription Opioids,66
DE,2018,March,Cocaine ,123
DE,2018,March,Prescription Opioids,87
DE,2018,March,Prescription Opioids,250
DE,2018,March,Heroin ,141
DE,2018,March,Methadone,23
DE,2018,March,Opioids ,288
DE,2018,May,Methadone,25
DE,2018,May,Cocaine ,130
DE,2018,May,Heroin ,146
DE,2018,May,Prescription Opioids,237
DE,2018,May,Prescription Opioids,267
DE,2018,May,Prescription Opioids,61
DE,2018,May,Opioids ,308
DE,2018,May,Prescription Opioids,83
DE,2018,November,Psychostimulants ,13
DE,2018,November,Opioids ,364
DE,2018,November,Methadone,26
DE,2018,November,Prescription Opioids,325
DE,2018,November,Prescription Opioids,87
DE,2018,November,Cocaine ,145
DE,2018,November,Heroin ,151
DE,2018,November,Prescription Opioids,66
DE,2018,November,Prescription Opioids,301
DE,2018,October,Prescription Opioids,89
DE,2018,October,Cocaine ,147
DE,2018,October,Opioids ,362
DE,2018,October,Prescription Opioids,323
DE,2018,October,Methadone,23
DE,2018,October,Psychostimulants ,12
DE,2018,October,Prescription Opioids,298
DE,2018,October,Prescription Opioids,71
DE,2018,October,Heroin ,142
DE,2018,September,Prescription Opioids,85
DE,2018,September,Opioids ,349
DE,2018,September,Cocaine ,149
DE,2018,September,Prescription Opioids,284
DE,2018,September,Prescription Opioids,68
DE,2018,September,Prescription Opioids,310
DE,2018,September,Methadone,22
DE,2018,September,Heroin ,138
DE,2018,September,Psychostimulants ,11
DE,2019,April,Heroin ,130
DE,2019,April,Prescription Opioids,294
DE,2019,April,Psychostimulants ,19
DE,2019,April,Prescription Opioids,58
DE,2019,April,Methadone,20
DE,2019,April,Prescription Opioids,74
DE,2019,April,Prescription Opioids,314
DE,2019,April,Cocaine ,141
DE,2019,April,Opioids ,347
DE,2019,August,Cocaine ,144
DE,2019,August,Prescription Opioids,319
DE,2019,August,Psychostimulants ,19
DE,2019,August,Heroin ,118
DE,2019,August,Prescription Opioids,60
DE,2019,August,Prescription Opioids,81
DE,2019,August,Methadone,24
DE,2019,August,Opioids ,373
DE,2019,August,Prescription Opioids,348
DE,2019,December,Psychostimulants ,22
DE,2019,December,Prescription Opioids,368
DE,2019,December,Prescription Opioids,73
DE,2019,December,Heroin ,109
DE,2019,December,Methadone,26
DE,2019,December,Opioids ,382
DE,2019,December,Cocaine ,160
DE,2019,December,Prescription Opioids,336
DE,2019,December,Prescription Opioids,50
DE,2019,February,Psychostimulants ,17
DE,2019,February,Prescription Opioids,82
DE,2019,February,Prescription Opioids,324
DE,2019,February,Methadone,21
DE,2019,February,Prescription Opioids,303
DE,2019,February,Cocaine ,146
DE,2019,February,Heroin ,140
DE,2019,February,Opioids ,360
DE,2019,February,Prescription Opioids,64
DE,2019,January,Cocaine ,150
DE,2019,January,Methadone,23
DE,2019,January,Opioids ,364
DE,2019,January,Prescription Opioids,64
DE,2019,January,Psychostimulants ,13
DE,2019,January,Prescription Opioids,328
DE,2019,January,Heroin ,147
DE,2019,January,Prescription Opioids,84
DE,2019,January,Prescription Opioids,305
DE,2019,July,Methadone,22
DE,2019,July,Cocaine ,154
DE,2019,July,Opioids ,379
DE,2019,July,Prescription Opioids,322
DE,2019,July,Prescription Opioids,81
DE,2019,July,Heroin ,129
DE,2019,July,Prescription Opioids,61
DE,2019,July,Prescription Opioids,349
DE,2019,July,Psychostimulants ,19
DE,2019,June,Cocaine ,149
DE,2019,June,Psychostimulants ,20
DE,2019,June,Prescription Opioids,80
DE,2019,June,Methadone,21
DE,2019,June,Prescription Opioids,311
DE,2019,June,Prescription Opioids,61
DE,2019,June,Opioids ,370
DE,2019,June,Prescription Opioids,338
DE,2019,June,Heroin ,126
DE,2019,March,Psychostimulants ,20
DE,2019,March,Methadone,21
DE,2019,March,Opioids ,350
DE,2019,March,Prescription Opioids,59
DE,2019,March,Prescription Opioids,294
DE,2019,March,Cocaine ,144
DE,2019,March,Prescription Opioids,315
DE,2019,March,Heroin ,136
DE,2019,March,Prescription Opioids,76
DE,2019,May,Cocaine ,145
DE,2019,May,Methadone,21
DE,2019,May,Prescription Opioids,304
DE,2019,May,Psychostimulants ,20
DE,2019,May,Prescription Opioids,326
DE,2019,May,Prescription Opioids,57
DE,2019,May,Prescription Opioids,75
DE,2019,May,Opioids ,357
DE,2019,May,Heroin ,125
DE,2019,November,Prescription Opioids,71
DE,2019,November,Prescription Opioids,312
DE,2019,November,Prescription Opioids,343
DE,2019,November,Methadone,25
DE,2019,November,Opioids ,359
DE,2019,November,Cocaine ,149
DE,2019,November,Psychostimulants ,21
DE,2019,November,Prescription Opioids,49
DE,2019,November,Heroin ,102
DE,2019,October,Cocaine ,146
DE,2019,October,Heroin ,107
DE,2019,October,Prescription Opioids,343
DE,2019,October,Psychostimulants ,19
DE,2019,October,Opioids ,362
DE,2019,October,Prescription Opioids,74
DE,2019,October,Prescription Opioids,50
DE,2019,October,Prescription Opioids,311
DE,2019,October,Methadone,27
DE,2019,September,Cocaine ,146
DE,2019,September,Prescription Opioids,317
DE,2019,September,Opioids ,370
DE,2019,September,Psychostimulants ,19
DE,2019,September,Methadone,27
DE,2019,September,Prescription Opioids,52
DE,2019,September,Prescription Opioids,76
DE,2019,September,Prescription Opioids,346
DE,2019,September,Heroin ,115
DE,2020,April,Psychostimulants ,29
DE,2020,April,Prescription Opioids,412
DE,2020,April,Heroin ,110
DE,2020,April,Methadone,35
DE,2020,April,Opioids ,424
DE,2020,April,Cocaine ,165
DE,2020,April,Prescription Opioids,82
DE,2020,April,Prescription Opioids,51
DE,2020,April,Prescription Opioids,373
DE,2020,February,Cocaine ,158
DE,2020,February,Psychostimulants ,25
DE,2020,February,Methadone,30
DE,2020,February,Prescription Opioids,78
DE,2020,February,Prescription Opioids,395
DE,2020,February,Prescription Opioids,358
DE,2020,February,Heroin ,112
DE,2020,February,Opioids ,405
DE,2020,February,Prescription Opioids,53
DE,2020,January,Prescription Opioids,73
DE,2020,January,Psychostimulants ,25
DE,2020,January,Opioids ,387
DE,2020,January,Cocaine ,154
DE,2020,January,Methadone,27
DE,2020,January,Prescription Opioids,375
DE,2020,January,Prescription Opioids,50
DE,2020,January,Heroin ,105
DE,2020,January,Prescription Opioids,342
DE,2020,March,Prescription Opioids,80
DE,2020,March,Psychostimulants ,25
DE,2020,March,Methadone,33
DE,2020,March,Prescription Opioids,367
DE,2020,March,Prescription Opioids,403
DE,2020,March,Opioids ,415
DE,2020,March,Cocaine ,162
DE,2020,March,Prescription Opioids,51
DE,2020,March,Heroin ,113
FL,2019,December,Psychostimulants ,842
FL,2019,December,Prescription Opioids,3747
FL,2019,December,Prescription Opioids,1219
FL,2019,December,Heroin ,714
FL,2019,December,Methadone,144
FL,2019,December,Opioids ,3981
FL,2019,December,Cocaine ,1502
FL,2019,December,Prescription Opioids,3039
FL,2019,December,Prescription Opioids,1113
FL,2019,November,Prescription Opioids,1237
FL,2019,November,Prescription Opioids,2949
FL,2019,November,Prescription Opioids,3674
FL,2019,November,Methadone,147
FL,2019,November,Opioids ,3923
FL,2019,November,Cocaine ,1478
FL,2019,November,Psychostimulants ,855
FL,2019,November,Prescription Opioids,1132
FL,2019,November,Heroin ,739
FL,2019,October,Cocaine ,1465
FL,2019,October,Heroin ,743
FL,2019,October,Prescription Opioids,3616
FL,2019,October,Psychostimulants ,837
FL,2019,October,Opioids ,3872
FL,2019,October,Prescription Opioids,1252
FL,2019,October,Prescription Opioids,1143
FL,2019,October,Prescription Opioids,2876
FL,2019,October,Methadone,150
FL,2020,April,Psychostimulants ,1037
FL,2020,April,Prescription Opioids,4294
FL,2020,April,Heroin ,718
FL,2020,April,Methadone,137
FL,2020,April,Opioids ,4498
FL,2020,April,Cocaine ,1724
FL,2020,April,Prescription Opioids,1187
FL,2020,April,Prescription Opioids,1084
FL,2020,April,Prescription Opioids,3644
FL,2020,February,Cocaine ,1551
FL,2020,February,Psychostimulants ,896
FL,2020,February,Methadone,140
FL,2020,February,Prescription Opioids,1203
FL,2020,February,Prescription Opioids,3914
FL,2020,February,Prescription Opioids,3230
FL,2020,February,Heroin ,696
FL,2020,February,Opioids ,4132
FL,2020,February,Prescription Opioids,1099
FL,2020,January,Prescription Opioids,1221
FL,2020,January,Psychostimulants ,864
FL,2020,January,Opioids ,4052
FL,2020,January,Cocaine ,1527
FL,2020,January,Methadone,144
FL,2020,January,Prescription Opioids,3827
FL,2020,January,Prescription Opioids,1116
FL,2020,January,Heroin ,706
FL,2020,January,Prescription Opioids,3116
FL,2020,March,Prescription Opioids,1196
FL,2020,March,Psychostimulants ,984
FL,2020,March,Methadone,137
FL,2020,March,Prescription Opioids,3421
FL,2020,March,Prescription Opioids,4087
FL,2020,March,Opioids ,4302
FL,2020,March,Cocaine ,1641
FL,2020,March,Prescription Opioids,1096
FL,2020,March,Heroin ,713
GA,2016,April,Prescription Opioids,515
GA,2016,April,Cocaine ,169
GA,2016,April,Psychostimulants ,223
GA,2016,April,Methadone,112
GA,2016,April,Prescription Opioids,678
GA,2016,April,Heroin ,201
GA,2016,April,Opioids ,855
GA,2016,April,Prescription Opioids,438
GA,2016,April,Prescription Opioids,252
GA,2016,August,Heroin ,195
GA,2016,August,Methadone,106
GA,2016,August,Psychostimulants ,221
GA,2016,August,Opioids ,841
GA,2016,August,Cocaine ,184
GA,2016,August,Prescription Opioids,510
GA,2016,August,Prescription Opioids,650
GA,2016,August,Prescription Opioids,221
GA,2016,August,Prescription Opioids,440
GA,2016,December,Prescription Opioids,455
GA,2016,December,Opioids ,911
GA,2016,December,Heroin ,215
GA,2016,December,Prescription Opioids,709
GA,2016,December,Prescription Opioids,533
GA,2016,December,Cocaine ,213
GA,2016,December,Psychostimulants ,243
GA,2016,December,Methadone,113
GA,2016,December,Prescription Opioids,271
GA,2016,February,Psychostimulants ,223
GA,2016,February,Prescription Opioids,270
GA,2016,February,Cocaine ,172
GA,2016,February,Opioids ,840
GA,2016,February,Prescription Opioids,415
GA,2016,February,Prescription Opioids,489
GA,2016,February,Methadone,106
GA,2016,February,Heroin ,217
GA,2016,February,Prescription Opioids,667
GA,2016,January,Prescription Opioids,508
GA,2016,January,Prescription Opioids,434
GA,2016,January,Prescription Opioids,286
GA,2016,January,Methadone,107
GA,2016,January,Opioids ,854
GA,2016,January,Prescription Opioids,692
GA,2016,January,Heroin ,220
GA,2016,January,Cocaine ,162
GA,2016,January,Psychostimulants ,225
GA,2016,July,Psychostimulants ,224
GA,2016,July,Prescription Opioids,655
GA,2016,July,Methadone,107
GA,2016,July,Opioids ,842
GA,2016,July,Cocaine ,190
GA,2016,July,Heroin ,196
GA,2016,July,Prescription Opioids,440
GA,2016,July,Prescription Opioids,514
GA,2016,July,Prescription Opioids,225
GA,2016,June,Cocaine ,179
GA,2016,June,Opioids ,842
GA,2016,June,Prescription Opioids,652
GA,2016,June,Psychostimulants ,222
GA,2016,June,Prescription Opioids,507
GA,2016,June,Prescription Opioids,228
GA,2016,June,Methadone,106
GA,2016,June,Prescription Opioids,435
GA,2016,June,Heroin ,197
GA,2016,March,Opioids ,843
GA,2016,March,Prescription Opioids,495
GA,2016,March,Methadone,107
GA,2016,March,Prescription Opioids,420
GA,2016,March,Psychostimulants ,224
GA,2016,March,Prescription Opioids,669
GA,2016,March,Prescription Opioids,261
GA,2016,March,Cocaine ,169
GA,2016,March,Heroin ,211
GA,2016,May,Cocaine ,172
GA,2016,May,Opioids ,837
GA,2016,May,Prescription Opioids,241
GA,2016,May,Methadone,101
GA,2016,May,Psychostimulants ,222
GA,2016,May,Prescription Opioids,656
GA,2016,May,Prescription Opioids,429
GA,2016,May,Heroin ,196
GA,2016,May,Prescription Opioids,497
GA,2016,November,Prescription Opioids,449
GA,2016,November,Heroin ,202
GA,2016,November,Prescription Opioids,526
GA,2016,November,Psychostimulants ,237
GA,2016,November,Prescription Opioids,271
GA,2016,November,Opioids ,896
GA,2016,November,Methadone,113
GA,2016,November,Cocaine ,208
GA,2016,November,Prescription Opioids,704
GA,2016,October,Prescription Opioids,445
GA,2016,October,Prescription Opioids,678
GA,2016,October,Psychostimulants ,232
GA,2016,October,Methadone,112
GA,2016,October,Heroin ,195
GA,2016,October,Prescription Opioids,521
GA,2016,October,Opioids ,865
GA,2016,October,Prescription Opioids,241
GA,2016,October,Cocaine ,194
GA,2016,September,Psychostimulants ,234
GA,2016,September,Prescription Opioids,446
GA,2016,September,Prescription Opioids,226
GA,2016,September,Opioids ,854
GA,2016,September,Methadone,113
GA,2016,September,Prescription Opioids,521
GA,2016,September,Prescription Opioids,667
GA,2016,September,Heroin ,193
GA,2016,September,Cocaine ,188
GA,2017,April,Prescription Opioids,580
GA,2017,April,Prescription Opioids,504
GA,2017,April,Psychostimulants ,302
GA,2017,April,Prescription Opioids,333
GA,2017,April,Opioids ,1002
GA,2017,April,Methadone,105
GA,2017,April,Heroin ,250
GA,2017,April,Prescription Opioids,796
GA,2017,April,Cocaine ,247
GA,2017,August,Heroin ,255
GA,2017,August,Prescription Opioids,391
GA,2017,August,Opioids ,1003
GA,2017,August,Methadone,88
GA,2017,August,Prescription Opioids,505
