,State,Year,Month,Drug Name,Death Count,Percent Complete,Percent Pending Investigation,Predicted Value
7852,HI,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",46.0,100,0.025775410258613,47.0
7853,HI,2018,October,Methadone (T40.3),,100,0.025775410258613,
7854,HI,2018,October,Psychostimulants with abuse potential (T43.6),138.0,100,0.025775410258613,139.0
7855,HI,2018,October,"Synthetic opioids, excl. methadone (T40.4)",11.0,100,0.025775410258613,12.0
7856,HI,2018,October,Natural & semi-synthetic opioids (T40.2),33.0,100,0.025775410258613,34.0
7857,HI,2018,October,Percent with drugs specified,94.3661971830986,100,0.025775410258613,
7858,HI,2018,October,Number of Deaths,11639.0,100,0.025775410258613,
7859,HI,2018,October,Heroin (T40.1),15.0,100,0.025775410258613,16.0
7860,HI,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42.0,100,0.025790921595598,43.0
7861,HI,2018,September,"Opioids (T40.0-T40.4,T40.6)",58.0,100,0.025790921595598,58.0
7862,HI,2018,September,Cocaine (T40.5),14.0,100,0.025790921595598,15.0
7863,HI,2018,September,Number of Deaths,11632.0,100,0.025790921595598,
7864,HI,2018,September,Number of Drug Overdose Deaths,219.0,100,0.025790921595598,219.0
7865,HI,2018,September,"Synthetic opioids, excl. methadone (T40.4)",,100,0.025790921595598,
7866,HI,2018,September,Natural & semi-synthetic opioids (T40.2),33.0,100,0.025790921595598,34.0
7867,HI,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",46.0,100,0.025790921595598,47.0
7868,HI,2018,September,Methadone (T40.3),10.0,100,0.025790921595598,11.0
7869,HI,2018,September,Heroin (T40.1),15.0,100,0.025790921595598,16.0
7870,HI,2018,September,Percent with drugs specified,94.0639269406393,100,0.025790921595598,
7871,HI,2018,September,Psychostimulants with abuse potential (T43.6),142.0,100,0.025790921595598,143.0
7872,HI,2019,April,Heroin (T40.1),15.0,100,0.31093453100708196,16.0
7873,HI,2019,April,"Synthetic opioids, excl. methadone (T40.4)",18.0,100,0.31093453100708196,19.0
7874,HI,2019,April,Psychostimulants with abuse potential (T43.6),152.0,100,0.31093453100708196,159.0
7875,HI,2019,April,Number of Deaths,11578.0,100,0.31093453100708196,
7876,HI,2019,April,Natural & semi-synthetic opioids (T40.2),30.0,100,0.31093453100708196,32.0
7877,HI,2019,April,Methadone (T40.3),,100,0.31093453100708196,
7878,HI,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",37.0,100,0.31093453100708196,39.0
7879,HI,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50.0,100,0.31093453100708196,52.0
7880,HI,2019,April,Percent with drugs specified,96.3636363636364,100,0.31093453100708196,
7881,HI,2019,April,Cocaine (T40.5),14.0,100,0.31093453100708196,15.0
7882,HI,2019,April,"Opioids (T40.0-T40.4,T40.6)",63.0,100,0.31093453100708196,66.0
7883,HI,2019,April,Number of Drug Overdose Deaths,220.0,100,0.31093453100708196,228.0
7884,HI,2019,August,Cocaine (T40.5),10.0,100,0.519723949902019,11.0
7885,HI,2019,August,"Synthetic opioids, excl. methadone (T40.4)",21.0,100,0.519723949902019,23.0
7886,HI,2019,August,Psychostimulants with abuse potential (T43.6),160.0,100,0.519723949902019,171.0
7887,HI,2019,August,Heroin (T40.1),19.0,100,0.519723949902019,21.0
7888,HI,2019,August,Natural & semi-synthetic opioids (T40.2),29.0,100,0.519723949902019,31.0
7889,HI,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31.0,100,0.519723949902019,33.0
7890,HI,2019,August,Methadone (T40.3),,100,0.519723949902019,
7891,HI,2019,August,Number of Deaths,11737.0,100,0.519723949902019,
7892,HI,2019,August,"Opioids (T40.0-T40.4,T40.6)",64.0,100,0.519723949902019,69.0
7893,HI,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",47.0,100,0.519723949902019,51.0
7894,HI,2019,August,Percent with drugs specified,96.551724137931,100,0.519723949902019,
7895,HI,2019,August,Number of Drug Overdose Deaths,232.0,100,0.519723949902019,247.0
7896,HI,2019,December,Psychostimulants with abuse potential (T43.6),172.0,100,0.6046670073241359,184.0
7897,HI,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",41.0,100,0.6046670073241359,44.0
7898,HI,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27.0,100,0.6046670073241359,29.0
7899,HI,2019,December,Heroin (T40.1),19.0,100,0.6046670073241359,21.0
7900,HI,2019,December,Methadone (T40.3),,100,0.6046670073241359,
7901,HI,2019,December,"Opioids (T40.0-T40.4,T40.6)",56.0,100,0.6046670073241359,60.0
7902,HI,2019,December,Cocaine (T40.5),13.0,100,0.6046670073241359,14.0
7903,HI,2019,December,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.6046670073241359,21.0
7904,HI,2019,December,Percent with drugs specified,97.1428571428571,100,0.6046670073241359,
7905,HI,2019,December,Natural & semi-synthetic opioids (T40.2),25.0,100,0.6046670073241359,27.0
7906,HI,2019,December,Number of Drug Overdose Deaths,245.0,100,0.6046670073241359,262.0
7907,HI,2019,December,Number of Deaths,11742.0,100,0.6046670073241359,
7908,HI,2019,February,Psychostimulants with abuse potential (T43.6),159.0,100,0.13910624239262698,162.0
7909,HI,2019,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38.0,100,0.13910624239262698,39.0
7910,HI,2019,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51.0,100,0.13910624239262698,52.0
7911,HI,2019,February,Methadone (T40.3),,100,0.13910624239262698,
7912,HI,2019,February,"Synthetic opioids, excl. methadone (T40.4)",18.0,100,0.13910624239262698,19.0
7913,HI,2019,February,Cocaine (T40.5),11.0,100,0.13910624239262698,12.0
7914,HI,2019,February,Number of Deaths,11502.0,100,0.13910624239262698,
7915,HI,2019,February,Heroin (T40.1),18.0,100,0.13910624239262698,19.0
7916,HI,2019,February,"Opioids (T40.0-T40.4,T40.6)",66.0,100,0.13910624239262698,67.0
7917,HI,2019,February,Percent with drugs specified,97.3333333333333,100,0.13910624239262698,
7918,HI,2019,February,Number of Drug Overdose Deaths,225.0,100,0.13910624239262698,228.0
7919,HI,2019,February,Natural & semi-synthetic opioids (T40.2),31.0,100,0.13910624239262698,32.0
7920,HI,2019,January,Cocaine (T40.5),13.0,100,0.121569989579715,14.0
7921,HI,2019,January,Methadone (T40.3),,100,0.121569989579715,
7922,HI,2019,January,"Opioids (T40.0-T40.4,T40.6)",65.0,100,0.121569989579715,66.0
7923,HI,2019,January,Natural & semi-synthetic opioids (T40.2),32.0,100,0.121569989579715,33.0
7924,HI,2019,January,Psychostimulants with abuse potential (T43.6),157.0,100,0.121569989579715,159.0
7925,HI,2019,January,Number of Deaths,11516.0,100,0.121569989579715,
7926,HI,2019,January,Percent with drugs specified,96.8609865470852,100,0.121569989579715,
7927,HI,2019,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",49.0,100,0.121569989579715,50.0
7928,HI,2019,January,Heroin (T40.1),18.0,100,0.121569989579715,19.0
7929,HI,2019,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38.0,100,0.121569989579715,39.0
7930,HI,2019,January,"Synthetic opioids, excl. methadone (T40.4)",16.0,100,0.121569989579715,17.0
7931,HI,2019,January,Number of Drug Overdose Deaths,223.0,100,0.121569989579715,225.0
7932,HI,2019,July,Number of Deaths,11727.0,100,0.451948494926239,
7933,HI,2019,July,Methadone (T40.3),,100,0.451948494926239,
7934,HI,2019,July,Cocaine (T40.5),11.0,100,0.451948494926239,12.0
7935,HI,2019,July,"Opioids (T40.0-T40.4,T40.6)",56.0,100,0.451948494926239,60.0
7936,HI,2019,July,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.451948494926239,21.0
7937,HI,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29.0,100,0.451948494926239,31.0
7938,HI,2019,July,Heroin (T40.1),15.0,100,0.451948494926239,16.0
7939,HI,2019,July,Natural & semi-synthetic opioids (T40.2),27.0,100,0.451948494926239,29.0
7940,HI,2019,July,Number of Drug Overdose Deaths,223.0,100,0.451948494926239,235.0
7941,HI,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",43.0,100,0.451948494926239,46.0
7942,HI,2019,July,Percent with drugs specified,96.8609865470852,100,0.451948494926239,
7943,HI,2019,July,Psychostimulants with abuse potential (T43.6),153.0,100,0.451948494926239,163.0
7944,HI,2019,June,Cocaine (T40.5),11.0,100,0.437092903668152,12.0
7945,HI,2019,June,Psychostimulants with abuse potential (T43.6),158.0,100,0.437092903668152,167.0
7946,HI,2019,June,Number of Deaths,11668.0,100,0.437092903668152,
7947,HI,2019,June,Number of Drug Overdose Deaths,223.0,100,0.437092903668152,235.0
7948,HI,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31.0,100,0.437092903668152,33.0
7949,HI,2019,June,Methadone (T40.3),,100,0.437092903668152,
7950,HI,2019,June,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.437092903668152,21.0
7951,HI,2019,June,Natural & semi-synthetic opioids (T40.2),28.0,100,0.437092903668152,30.0
7952,HI,2019,June,"Opioids (T40.0-T40.4,T40.6)",58.0,100,0.437092903668152,62.0
7953,HI,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",45.0,100,0.437092903668152,48.0
7954,HI,2019,June,Heroin (T40.1),15.0,100,0.437092903668152,16.0
7955,HI,2019,June,Percent with drugs specified,96.4125560538117,100,0.437092903668152,
7956,HI,2019,March,Number of Deaths,11541.0,100,0.22528377090373397,
7957,HI,2019,March,Psychostimulants with abuse potential (T43.6),159.0,100,0.22528377090373397,165.0
7958,HI,2019,March,Percent with drugs specified,97.3333333333333,100,0.22528377090373397,
7959,HI,2019,March,Methadone (T40.3),,100,0.22528377090373397,
7960,HI,2019,March,Number of Drug Overdose Deaths,225.0,100,0.22528377090373397,231.0
7961,HI,2019,March,"Opioids (T40.0-T40.4,T40.6)",65.0,100,0.22528377090373397,67.0
7962,HI,2019,March,Natural & semi-synthetic opioids (T40.2),29.0,100,0.22528377090373397,30.0
7963,HI,2019,March,"Synthetic opioids, excl. methadone (T40.4)",18.0,100,0.22528377090373397,19.0
7964,HI,2019,March,Cocaine (T40.5),13.0,100,0.22528377090373397,14.0
7965,HI,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",49.0,100,0.22528377090373397,51.0
7966,HI,2019,March,Heroin (T40.1),18.0,100,0.22528377090373397,19.0
7967,HI,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36.0,100,0.22528377090373397,37.0
7968,HI,2019,May,Cocaine (T40.5),13.0,100,0.343170899107756,14.0
7969,HI,2019,May,Methadone (T40.3),,100,0.343170899107756,
7970,HI,2019,May,"Synthetic opioids, excl. methadone (T40.4)",18.0,100,0.343170899107756,19.0
7971,HI,2019,May,Psychostimulants with abuse potential (T43.6),153.0,100,0.343170899107756,161.0
7972,HI,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",46.0,100,0.343170899107756,49.0
7973,HI,2019,May,Natural & semi-synthetic opioids (T40.2),27.0,100,0.343170899107756,29.0
7974,HI,2019,May,Number of Drug Overdose Deaths,219.0,100,0.343170899107756,228.0
7975,HI,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",33.0,100,0.343170899107756,35.0
7976,HI,2019,May,"Opioids (T40.0-T40.4,T40.6)",59.0,100,0.343170899107756,62.0
7977,HI,2019,May,Number of Deaths,11656.0,100,0.343170899107756,
7978,HI,2019,May,Heroin (T40.1),15.0,100,0.343170899107756,16.0
7979,HI,2019,May,Percent with drugs specified,96.3470319634703,100,0.343170899107756,
7980,HI,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30.0,100,0.6736590773428841,33.0
7981,HI,2019,November,"Synthetic opioids, excl. methadone (T40.4)",17.0,100,0.6736590773428841,19.0
7982,HI,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",42.0,100,0.6736590773428841,46.0
7983,HI,2019,November,Methadone (T40.3),,100,0.6736590773428841,
7984,HI,2019,November,"Opioids (T40.0-T40.4,T40.6)",56.0,100,0.6736590773428841,61.0
7985,HI,2019,November,Cocaine (T40.5),13.0,100,0.6736590773428841,15.0
7986,HI,2019,November,Psychostimulants with abuse potential (T43.6),169.0,100,0.6736590773428841,183.0
7987,HI,2019,November,Natural & semi-synthetic opioids (T40.2),28.0,100,0.6736590773428841,31.0
7988,HI,2019,November,Number of Drug Overdose Deaths,241.0,100,0.6736590773428841,261.0
7989,HI,2019,November,Percent with drugs specified,97.5103734439834,100,0.6736590773428841,
7990,HI,2019,November,Number of Deaths,11727.0,100,0.6736590773428841,
7991,HI,2019,November,Heroin (T40.1),17.0,100,0.6736590773428841,19.0
7992,HI,2019,October,Number of Drug Overdose Deaths,243.0,100,0.6788290199406021,264.0
7993,HI,2019,October,Cocaine (T40.5),11.0,100,0.6788290199406021,12.0
7994,HI,2019,October,Number of Deaths,11785.0,100,0.6788290199406021,
7995,HI,2019,October,Heroin (T40.1),18.0,100,0.6788290199406021,20.0
7996,HI,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",45.0,100,0.6788290199406021,49.0
7997,HI,2019,October,Psychostimulants with abuse potential (T43.6),176.0,100,0.6788290199406021,192.0
7998,HI,2019,October,"Opioids (T40.0-T40.4,T40.6)",61.0,100,0.6788290199406021,67.0
7999,HI,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31.0,100,0.6788290199406021,34.0
8000,HI,2019,October,Percent with drugs specified,97.5308641975309,100,0.6788290199406021,
8001,HI,2019,October,Natural & semi-synthetic opioids (T40.2),28.0,100,0.6788290199406021,31.0
8002,HI,2019,October,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.6788290199406021,21.0
8003,HI,2019,October,Methadone (T40.3),,100,0.6788290199406021,
8004,HI,2019,September,Cocaine (T40.5),,100,0.629144703281755,10.0
8005,HI,2019,September,"Synthetic opioids, excl. methadone (T40.4)",20.0,100,0.629144703281755,22.0
8006,HI,2019,September,"Opioids (T40.0-T40.4,T40.6)",60.0,100,0.629144703281755,65.0
8007,HI,2019,September,Psychostimulants with abuse potential (T43.6),164.0,100,0.629144703281755,177.0
8008,HI,2019,September,Methadone (T40.3),,100,0.629144703281755,
8009,HI,2019,September,Natural & semi-synthetic opioids (T40.2),26.0,100,0.629144703281755,28.0
8010,HI,2019,September,Number of Drug Overdose Deaths,231.0,100,0.629144703281755,249.0
8011,HI,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28.0,100,0.629144703281755,30.0
8012,HI,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",43.0,100,0.629144703281755,47.0
8013,HI,2019,September,Number of Deaths,11762.0,100,0.629144703281755,
8014,HI,2019,September,Heroin (T40.1),18.0,100,0.629144703281755,20.0
8015,HI,2019,September,Percent with drugs specified,97.40259740259741,100,0.629144703281755,
8016,HI,2020,April,Psychostimulants with abuse potential (T43.6),172.0,100,0.42611215271859604,182.0
8017,HI,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",39.0,100,0.42611215271859604,42.0
8018,HI,2020,April,Number of Deaths,11734.0,100,0.42611215271859604,
8019,HI,2020,April,Heroin (T40.1),17.0,100,0.42611215271859604,18.0
8020,HI,2020,April,Methadone (T40.3),,100,0.42611215271859604,
8021,HI,2020,April,"Opioids (T40.0-T40.4,T40.6)",50.0,100,0.42611215271859604,53.0
8022,HI,2020,April,Cocaine (T40.5),14.0,100,0.42611215271859604,15.0
8023,HI,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",22.0,100,0.42611215271859604,24.0
8024,HI,2020,April,Percent with drugs specified,98.32635983263599,100,0.42611215271859604,
8025,HI,2020,April,Natural & semi-synthetic opioids (T40.2),21.0,100,0.42611215271859604,23.0
8026,HI,2020,April,Number of Drug Overdose Deaths,239.0,100,0.42611215271859604,251.0
8027,HI,2020,April,"Synthetic opioids, excl. methadone (T40.4)",20.0,100,0.42611215271859604,22.0
8028,HI,2020,February,Cocaine (T40.5),14.0,100,0.555929919137466,15.0
8029,HI,2020,February,Number of Deaths,11872.0,100,0.555929919137466,
8030,HI,2020,February,Psychostimulants with abuse potential (T43.6),160.0,100,0.555929919137466,172.0
8031,HI,2020,February,Methadone (T40.3),,100,0.555929919137466,
8032,HI,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",21.0,100,0.555929919137466,23.0
8033,HI,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",32.0,100,0.555929919137466,35.0
8034,HI,2020,February,Percent with drugs specified,96.9162995594714,100,0.555929919137466,
8035,HI,2020,February,"Synthetic opioids, excl. methadone (T40.4)",14.0,100,0.555929919137466,15.0
8036,HI,2020,February,Number of Drug Overdose Deaths,227.0,100,0.555929919137466,242.0
8037,HI,2020,February,Heroin (T40.1),16.0,100,0.555929919137466,17.0
8038,HI,2020,February,"Opioids (T40.0-T40.4,T40.6)",45.0,100,0.555929919137466,48.0
8039,HI,2020,February,Natural & semi-synthetic opioids (T40.2),20.0,100,0.555929919137466,22.0
8040,HI,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",23.0,100,0.5772985822226,25.0
8041,HI,2020,January,Psychostimulants with abuse potential (T43.6),162.0,100,0.5772985822226,173.0
8042,HI,2020,January,"Opioids (T40.0-T40.4,T40.6)",51.0,100,0.5772985822226,55.0
8043,HI,2020,January,Cocaine (T40.5),14.0,100,0.5772985822226,15.0
8044,HI,2020,January,Percent with drugs specified,97.008547008547,100,0.5772985822226,
8045,HI,2020,January,Methadone (T40.3),,100,0.5772985822226,
8046,HI,2020,January,Number of Deaths,11779.0,100,0.5772985822226,
8047,HI,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37.0,100,0.5772985822226,40.0
8048,HI,2020,January,Natural & semi-synthetic opioids (T40.2),21.0,100,0.5772985822226,23.0
8049,HI,2020,January,Heroin (T40.1),18.0,100,0.5772985822226,20.0
8050,HI,2020,January,"Synthetic opioids, excl. methadone (T40.4)",18.0,100,0.5772985822226,20.0
8051,HI,2020,January,Number of Drug Overdose Deaths,234.0,100,0.5772985822226,249.0
8052,HI,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",22.0,100,0.492192803801765,24.0
8053,HI,2020,March,Psychostimulants with abuse potential (T43.6),164.0,100,0.492192803801765,175.0
8054,HI,2020,March,Methadone (T40.3),,100,0.492192803801765,
8055,HI,2020,March,"Synthetic opioids, excl. methadone (T40.4)",17.0,100,0.492192803801765,19.0
8056,HI,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37.0,100,0.492192803801765,40.0
8057,HI,2020,March,Percent with drugs specified,97.44680851063829,100,0.492192803801765,
8058,HI,2020,March,"Opioids (T40.0-T40.4,T40.6)",48.0,100,0.492192803801765,51.0
8059,HI,2020,March,Cocaine (T40.5),14.0,100,0.492192803801765,15.0
8060,HI,2020,March,Number of Deaths,11784.0,100,0.492192803801765,
8061,HI,2020,March,Natural & semi-synthetic opioids (T40.2),21.0,100,0.492192803801765,23.0
8062,HI,2020,March,Number of Drug Overdose Deaths,235.0,100,0.492192803801765,249.0
8063,HI,2020,March,Heroin (T40.1),16.0,100,0.492192803801765,17.0
8208,IA,2016,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.003459250034592,
8209,IA,2016,April,Cocaine (T40.5),,100,0.003459250034592,
8210,IA,2016,April,Number of Drug Overdose Deaths,316.0,100,0.003459250034592,316.0
8211,IA,2016,April,Psychostimulants with abuse potential (T43.6),,100,0.003459250034592,
8212,IA,2016,April,Number of Deaths,28908.0,100,0.003459250034592,
8213,IA,2016,April,Methadone (T40.3),,100,0.003459250034592,
8214,IA,2016,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.003459250034592,
8215,IA,2016,April,Heroin (T40.1),,100,0.003459250034592,
8216,IA,2016,April,"Opioids (T40.0-T40.4,T40.6)",,100,0.003459250034592,
8217,IA,2016,April,Natural & semi-synthetic opioids (T40.2),,100,0.003459250034592,
8218,IA,2016,April,Percent with drugs specified,89.87341772151899,100,0.003459250034592,
8219,IA,2016,April,"Synthetic opioids, excl. methadone (T40.4)",,100,0.003459250034592,
8220,IA,2016,August,Heroin (T40.1),35.0,100,0.006954102920723001,35.0
8221,IA,2016,August,Methadone (T40.3),21.0,100,0.006954102920723001,22.0
8222,IA,2016,August,Psychostimulants with abuse potential (T43.6),73.0,100,0.006954102920723001,74.0
8223,IA,2016,August,Percent with drugs specified,91.26213592233009,100,0.006954102920723001,
8224,IA,2016,August,Number of Deaths,28760.0,100,0.006954102920723001,
8225,IA,2016,August,"Opioids (T40.0-T40.4,T40.6)",175.0,100,0.006954102920723001,175.0
8226,IA,2016,August,Cocaine (T40.5),15.0,100,0.006954102920723001,16.0
8227,IA,2016,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",103.0,100,0.006954102920723001,104.0
8228,IA,2016,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",142.0,100,0.006954102920723001,142.0
8229,IA,2016,August,"Synthetic opioids, excl. methadone (T40.4)",56.0,100,0.006954102920723001,56.0
8230,IA,2016,August,Natural & semi-synthetic opioids (T40.2),87.0,100,0.006954102920723001,88.0
8231,IA,2016,August,Number of Drug Overdose Deaths,309.0,100,0.006954102920723001,309.0
8232,IA,2016,December,Number of Drug Overdose Deaths,314.0,100,0.006821747731769,314.0
8233,IA,2016,December,Natural & semi-synthetic opioids (T40.2),85.0,100,0.006821747731769,86.0
8234,IA,2016,December,"Opioids (T40.0-T40.4,T40.6)",180.0,100,0.006821747731769,180.0
8235,IA,2016,December,Number of Deaths,29318.0,100,0.006821747731769,
8236,IA,2016,December,Heroin (T40.1),44.0,100,0.006821747731769,44.0
8237,IA,2016,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",134.0,100,0.006821747731769,134.0
8238,IA,2016,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",95.0,100,0.006821747731769,96.0
8239,IA,2016,December,Cocaine (T40.5),16.0,100,0.006821747731769,17.0
8240,IA,2016,December,Psychostimulants with abuse potential (T43.6),78.0,100,0.006821747731769,79.0
8241,IA,2016,December,Methadone (T40.3),13.0,100,0.006821747731769,14.0
8242,IA,2016,December,"Synthetic opioids, excl. methadone (T40.4)",55.0,100,0.006821747731769,55.0
8243,IA,2016,December,Percent with drugs specified,92.03821656050958,100,0.006821747731769,
8244,IA,2016,February,Number of Drug Overdose Deaths,304.0,100,0.003429825764851,304.0
8245,IA,2016,February,Psychostimulants with abuse potential (T43.6),62.0,100,0.003429825764851,63.0
8246,IA,2016,February,Number of Deaths,29156.0,100,0.003429825764851,
8247,IA,2016,February,"Synthetic opioids, excl. methadone (T40.4)",45.0,100,0.003429825764851,45.0
8248,IA,2016,February,Cocaine (T40.5),16.0,100,0.003429825764851,16.0
8249,IA,2016,February,"Opioids (T40.0-T40.4,T40.6)",162.0,100,0.003429825764851,162.0
8250,IA,2016,February,Natural & semi-synthetic opioids (T40.2),75.0,100,0.003429825764851,76.0
8251,IA,2016,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",90.0,100,0.003429825764851,91.0
8252,IA,2016,February,Percent with drugs specified,90.13157894736841,100,0.003429825764851,
8253,IA,2016,February,Methadone (T40.3),20.0,100,0.003429825764851,21.0
8254,IA,2016,February,Heroin (T40.1),39.0,100,0.003429825764851,39.0
8255,IA,2016,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",122.0,100,0.003429825764851,122.0
8256,IA,2016,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",92.0,100,0.003444593710172,93.0
8257,IA,2016,January,Natural & semi-synthetic opioids (T40.2),77.0,100,0.003444593710172,78.0
8258,IA,2016,January,"Synthetic opioids, excl. methadone (T40.4)",47.0,100,0.003444593710172,47.0
8259,IA,2016,January,Methadone (T40.3),22.0,100,0.003444593710172,23.0
8260,IA,2016,January,Number of Deaths,29031.0,100,0.003444593710172,
8261,IA,2016,January,Number of Drug Overdose Deaths,303.0,100,0.003444593710172,303.0
8262,IA,2016,January,Percent with drugs specified,90.09900990099008,100,0.003444593710172,
8263,IA,2016,January,"Opioids (T40.0-T40.4,T40.6)",163.0,100,0.003444593710172,163.0
8264,IA,2016,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",124.0,100,0.003444593710172,124.0
8265,IA,2016,January,Heroin (T40.1),40.0,100,0.003444593710172,40.0
8266,IA,2016,January,Cocaine (T40.5),17.0,100,0.003444593710172,17.0
8267,IA,2016,January,Psychostimulants with abuse potential (T43.6),61.0,100,0.003444593710172,62.0
8268,IA,2016,July,Psychostimulants with abuse potential (T43.6),68.0,100,0.0034787448688509996,69.0
8269,IA,2016,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",142.0,100,0.0034787448688509996,142.0
8270,IA,2016,July,Methadone (T40.3),21.0,100,0.0034787448688509996,22.0
8271,IA,2016,July,"Opioids (T40.0-T40.4,T40.6)",176.0,100,0.0034787448688509996,176.0
8272,IA,2016,July,Cocaine (T40.5),13.0,100,0.0034787448688509996,13.0
8273,IA,2016,July,Heroin (T40.1),38.0,100,0.0034787448688509996,38.0
8274,IA,2016,July,Percent with drugs specified,91.44736842105259,100,0.0034787448688509996,
8275,IA,2016,July,Number of Deaths,28746.0,100,0.0034787448688509996,
8276,IA,2016,July,Natural & semi-synthetic opioids (T40.2),88.0,100,0.0034787448688509996,89.0
8277,IA,2016,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",104.0,100,0.0034787448688509996,105.0
8278,IA,2016,July,"Synthetic opioids, excl. methadone (T40.4)",57.0,100,0.0034787448688509996,57.0
8279,IA,2016,July,Number of Drug Overdose Deaths,304.0,100,0.0034787448688509996,304.0
8280,IA,2016,June,Cocaine (T40.5),11.0,100,0.0034646433149709997,11.0
8281,IA,2016,June,"Opioids (T40.0-T40.4,T40.6)",174.0,100,0.0034646433149709997,174.0
8282,IA,2016,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",138.0,100,0.0034646433149709997,138.0
8283,IA,2016,June,Psychostimulants with abuse potential (T43.6),71.0,100,0.0034646433149709997,72.0
8284,IA,2016,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",103.0,100,0.0034646433149709997,104.0
8285,IA,2016,June,"Synthetic opioids, excl. methadone (T40.4)",53.0,100,0.0034646433149709997,53.0
8286,IA,2016,June,Methadone (T40.3),23.0,100,0.0034646433149709997,24.0
8287,IA,2016,June,Number of Drug Overdose Deaths,310.0,100,0.0034646433149709997,310.0
8288,IA,2016,June,Number of Deaths,28863.0,100,0.0034646433149709997,
8289,IA,2016,June,Percent with drugs specified,90.64516129032259,100,0.0034646433149709997,
